scoring_date,ACCOUNT_ID,SKU_ID,rank,score,k_recommended,model,generation_ts
2022-09-01,458394,25689,7,1.0665,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.940816Z
2022-09-01,458394,17991,8,1.0381,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.940822Z
2022-09-01,458404,24878,1,2.093,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.970916Z
2022-09-01,458404,24598,2,1.6484,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.970923Z
2022-09-01,458404,21810,3,1.5559,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.970930Z
2022-09-01,458404,21853,4,1.5171,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.970937Z
2022-09-01,458404,813,5,1.516,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.970943Z
2022-09-01,458404,21844,6,1.4861,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.970950Z
2022-09-01,458404,21699,7,1.3969,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.970957Z
2022-09-01,458404,16811,8,1.0707,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.970963Z
2022-09-01,458404,14933,9,0.9717,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.970970Z
2022-09-01,458405,811,1,1.8174,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.018578Z
2022-09-01,458405,808,2,1.6872,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.018584Z
2022-09-01,458405,816,3,1.3733,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.018591Z
2022-09-01,458405,1486,4,1.1758,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.018598Z
2022-09-01,458406,7038,1,4.2678,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049480Z
2022-09-01,458406,7651,2,3.9302,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049486Z
2022-09-01,458406,19088,3,3.6749,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049493Z
2022-09-01,458406,7026,4,3.0915,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049500Z
2022-09-01,458406,16668,5,3.0101,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049506Z
2022-09-01,458406,19341,6,2.9561,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049513Z
2022-09-01,458406,24880,7,2.9261,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049520Z
2022-09-01,458406,16667,8,2.8981,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049527Z
2022-09-01,458406,2201,9,2.85,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049533Z
2022-09-01,458406,19253,10,2.4938,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049540Z
2022-09-01,458406,19399,11,2.0485,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.049547Z
2022-09-01,458407,7038,1,3.8145,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.666526Z
2022-09-01,458407,7651,2,2.0537,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.666536Z
2022-09-01,458407,23902,3,1.9773,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.666545Z
2022-09-01,458407,23903,4,1.1925,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.666555Z
2022-09-01,458408,1416,1,1.4582,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060414Z
2022-09-01,458408,811,2,1.3098,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060421Z
2022-09-01,458408,22278,3,1.0828,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060428Z
2022-09-01,458408,1418,4,1.073,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060435Z
2022-09-01,458408,21967,5,1.0132,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060442Z
2022-09-01,458408,11522,6,0.99,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060448Z
2022-09-01,458408,810,7,0.9636,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060455Z
2022-09-01,458408,7476,8,0.9305,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060462Z
2022-09-01,458408,24598,9,0.9042,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060468Z
2022-09-01,458408,816,10,0.8786,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.060475Z
2022-09-01,458410,19088,1,1.8101,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.079503Z
2022-09-01,458410,19086,2,1.6288,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.079509Z
2022-09-01,458410,7475,3,1.4934,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.079516Z
2022-09-01,458410,19337,4,1.3538,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.079523Z
2022-09-01,458410,7476,5,1.2747,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.079529Z
2022-09-01,458410,23902,6,1.2275,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.079536Z
2022-09-01,458410,19399,7,1.1675,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.079543Z
2022-09-01,458423,21967,1,0.6688,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.624152Z
2022-09-01,458423,21971,2,0.6179,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.624162Z
2022-09-01,458423,13952,3,0.5922,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.624171Z
2022-09-01,458423,25033,4,0.2713,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.624181Z
2022-09-01,458425,7038,1,5.9977,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.906885Z
2022-09-01,458425,19088,2,3.4329,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.906892Z
2022-09-01,458425,24880,3,3.1344,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.906899Z
2022-09-01,458425,26567,4,2.8586,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.906906Z
2022-09-01,458426,18355,1,2.6687,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889191Z
2022-09-01,458426,18354,2,2.5828,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889197Z
2022-09-01,458426,18361,3,2.1582,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889204Z
2022-09-01,458426,20471,4,1.9407,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889211Z
2022-09-01,458426,2218,5,1.8531,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889218Z
2022-09-01,458426,20433,6,1.6511,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889224Z
2022-09-01,458426,18377,7,1.4539,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889231Z
2022-09-01,458426,25059,8,1.4309,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889238Z
2022-09-01,458426,24598,9,1.3308,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889244Z
2022-09-01,458426,13503,10,1.1884,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889251Z
2022-09-01,458447,7038,1,3.4473,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127009Z
2022-09-01,458447,23902,2,2.7816,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127020Z
2022-09-01,458447,24118,3,1.9849,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127030Z
2022-09-01,458447,7026,4,1.8981,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127040Z
2022-09-01,458447,23903,5,1.5162,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127050Z
2022-09-01,458449,19088,1,4.0019,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.086992Z
2022-09-01,458449,24118,2,3.5184,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.086998Z
2022-09-01,458449,23902,3,2.9608,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087005Z
2022-09-01,458449,19341,4,2.9607,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087012Z
2022-09-01,458449,7476,5,2.6199,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087018Z
2022-09-01,458449,1416,6,2.4988,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087025Z
2022-09-01,458449,7038,7,2.411,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087031Z
2022-09-01,458449,19089,8,2.2396,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087038Z
2022-09-01,458449,25979,9,2.2055,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087045Z
2022-09-01,458449,19399,10,2.0269,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087051Z
2022-09-01,458449,23903,11,1.8137,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087058Z
2022-09-01,458449,19253,12,1.7939,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087064Z
2022-09-01,458454,21967,1,5.1623,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062317Z
2022-09-01,458454,25033,2,4.6297,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062324Z
2022-09-01,458454,21971,3,4.5351,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062331Z
2022-09-01,458454,13952,4,4.1207,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062337Z
2022-09-01,458454,7026,5,3.9372,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062344Z
2022-09-01,458454,25030,6,3.3475,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062351Z
2022-09-01,458454,19086,7,3.2363,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062357Z
2022-09-01,458454,641,8,3.0851,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062364Z
2022-09-01,458454,24880,9,3.0644,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062370Z
2022-09-01,458454,21972,10,3.0291,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062377Z
2022-09-01,458454,25036,11,2.9399,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062384Z
2022-09-01,458454,21699,12,2.9047,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.062390Z
2022-09-01,458513,7651,1,3.8413,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627395Z
2022-09-01,458513,23902,2,3.727,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627402Z
2022-09-01,458513,7038,3,3.7261,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627409Z
2022-09-01,458513,21972,4,2.8918,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627416Z
2022-09-01,458513,2201,5,2.4649,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627423Z
2022-09-01,458513,21970,6,2.3138,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627429Z
2022-09-01,458513,23903,7,2.2992,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627436Z
2022-09-01,458513,7026,8,2.0499,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627443Z
2022-09-01,458513,1416,9,1.9729,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627449Z
2022-09-01,458513,21973,10,1.9687,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627456Z
2022-09-01,458513,8412,11,1.9149,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627463Z
2022-09-01,458513,19399,12,1.9128,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.627470Z
2022-09-01,458522,7038,1,2.0944,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.993488Z
2022-09-01,458522,19088,2,1.5205,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.993495Z
2022-09-01,458522,19341,3,1.2961,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.993502Z
2022-09-01,458522,7634,4,1.1103,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.993508Z
2022-09-01,458522,16668,5,0.7916,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.993515Z
2022-09-01,458522,6582,6,0.6163,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.993522Z
2022-09-01,458522,2218,7,0.3629,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.993528Z
2022-09-01,458523,7038,1,1.4988,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.976339Z
2022-09-01,458523,23902,2,1.3157,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.976346Z
2022-09-01,458523,23903,3,1.2239,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.976352Z
2022-09-01,458523,19088,4,1.1734,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.976359Z
2022-09-01,458537,7026,1,1.6703,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.958359Z
2022-09-01,458537,24880,2,1.3303,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.958365Z
2022-09-01,458537,17991,3,1.0558,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.958372Z
2022-09-01,458537,16936,4,1.0492,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.958379Z
2022-09-01,458537,10576,5,0.7021,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.958386Z
2022-09-01,458537,21967,6,0.6143,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.958392Z
2022-09-01,458537,25188,7,0.6023,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.958399Z
2022-09-01,458537,25120,8,0.5727,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.958405Z
2022-09-01,458557,7038,1,2.1108,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.011843Z
2022-09-01,458557,24880,2,1.5254,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.011849Z
2022-09-01,458557,19088,3,1.1206,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.011856Z
2022-09-01,458557,7651,4,1.0214,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.011863Z
2022-09-01,458557,19341,5,0.9387,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.011869Z
2022-09-01,458557,21973,6,0.8553,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.011876Z
2022-09-01,458557,19336,7,0.7449,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.011883Z
2022-09-01,458557,19019,8,0.7369,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.011889Z
2022-09-01,458559,21973,1,1.7171,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.979021Z
2022-09-01,458559,19336,2,1.1614,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.979028Z
2022-09-01,458559,7651,3,1.1354,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.979035Z
2022-09-01,458559,1483,4,1.1072,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.979042Z
2022-09-01,458559,23902,5,1.0519,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.979048Z
2022-09-01,458561,23902,1,2.2213,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.738413Z
2022-09-01,458561,21973,2,2.221,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.738422Z
2022-09-01,458561,21972,3,2.0741,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.738432Z
2022-09-01,458561,8412,4,1.9639,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.738441Z
2022-09-01,458561,7651,5,1.9357,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.738451Z
2022-09-01,458561,7634,6,1.8683,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.738462Z
2022-09-01,458561,21970,7,1.8268,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.738472Z
2022-09-01,458561,14196,8,1.8097,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.738481Z
2022-09-01,458570,21973,1,5.1239,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076028Z
2022-09-01,458570,19336,2,4.0693,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076035Z
2022-09-01,458570,23902,3,3.8669,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076042Z
2022-09-01,458570,1483,4,3.372,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076048Z
2022-09-01,458570,16811,5,3.3211,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076055Z
2022-09-01,458570,13953,6,3.3141,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076062Z
2022-09-01,458570,19254,7,2.9343,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076076Z
2022-09-01,458570,25033,8,2.8516,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076087Z
2022-09-01,458570,17932,9,2.7518,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076097Z
2022-09-01,458570,23903,10,2.7012,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076104Z
2022-09-01,458570,14933,11,2.3069,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076111Z
2022-09-01,458570,21967,12,2.1857,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.076118Z
2022-09-01,458572,7651,1,2.0293,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071577Z
2022-09-01,458572,7038,2,1.5337,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071584Z
2022-09-01,458572,23902,3,1.531,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071591Z
2022-09-01,458572,2201,4,1.2161,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071597Z
2022-09-01,458572,19088,5,1.0853,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071604Z
2022-09-01,458572,23903,6,1.0417,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071611Z
2022-09-01,458572,26567,7,0.8828,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071618Z
2022-09-01,458572,16811,8,0.771,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071624Z
2022-09-01,458572,77846,9,0.6024,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071631Z
2022-09-01,458572,24372,10,0.5669,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071637Z
2022-09-01,458572,25689,11,0.5289,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.071644Z
2022-09-01,458578,18354,1,1.6897,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632058Z
2022-09-01,458578,19254,2,1.2975,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632065Z
2022-09-01,458578,18361,3,1.2756,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632072Z
2022-09-01,458578,25059,4,1.2727,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632079Z
2022-09-01,458578,20471,5,1.2285,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632085Z
2022-09-01,458578,20433,6,1.0728,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632092Z
2022-09-01,458578,21677,7,1.0662,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632099Z
2022-09-01,458578,18355,8,1.0498,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632106Z
2022-09-01,458578,7026,9,1.0105,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632112Z
2022-09-01,458578,25184,10,0.9487,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632119Z
2022-09-01,458578,25346,11,0.9114,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.632126Z
2022-09-01,458579,24880,1,4.0349,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785270Z
2022-09-01,458579,7038,2,3.3633,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785279Z
2022-09-01,458579,16936,3,3.2295,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785289Z
2022-09-01,458579,19399,4,3.2236,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785298Z
2022-09-01,458579,17991,5,2.9184,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785308Z
2022-09-01,458579,16667,6,2.8833,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785317Z
2022-09-01,458597,21973,1,2.4427,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.023472Z
2022-09-01,458597,19336,2,1.8494,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.023478Z
2022-09-01,458597,1483,3,1.6771,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.023485Z
2022-09-01,458597,23902,4,1.5609,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.023492Z
2022-09-01,458597,7651,5,1.4508,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.023499Z
2022-09-01,458597,21970,6,1.4001,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.023505Z
2022-09-01,458597,24118,7,1.3919,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.023512Z
2022-09-01,458599,21967,1,2.8194,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.096660Z
2022-09-01,458599,21971,2,2.5912,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.096666Z
2022-09-01,458599,13952,3,2.448,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.096673Z
2022-09-01,458599,641,4,1.8433,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.096680Z
2022-09-01,458599,21699,5,1.3695,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.096686Z
2022-09-01,458599,25033,6,1.2836,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.096693Z
2022-09-01,458600,21967,1,5.4753,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025370Z
2022-09-01,458600,21973,2,5.3942,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025376Z
2022-09-01,458600,19086,3,5.3046,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025383Z
2022-09-01,458600,25033,4,5.255,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025390Z
2022-09-01,458600,19336,5,4.7127,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025397Z
2022-09-01,458600,21971,6,4.6239,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025403Z
2022-09-01,458600,19337,7,4.4224,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025410Z
2022-09-01,458600,7475,8,4.1871,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025416Z
2022-09-01,458600,21972,9,4.1813,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025423Z
2022-09-01,458600,13952,10,4.1398,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025430Z
2022-09-01,458600,25030,11,4.0778,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025436Z
2022-09-01,458600,1483,12,3.8756,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.025443Z
2022-09-01,458610,23902,1,2.0072,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.108506Z
2022-09-01,458610,24118,2,2.0001,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.108516Z
2022-09-01,458610,21973,3,1.8208,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.108525Z
2022-09-01,458610,1416,4,1.7025,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.108535Z
2022-09-01,458610,7038,5,1.6215,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.108545Z
2022-09-01,458610,19336,6,1.4322,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.108554Z
2022-09-01,458610,7651,7,1.119,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.108564Z
2022-09-01,458610,16667,8,1.1093,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.108573Z
2022-09-01,458610,16668,9,1.0865,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.108583Z
2022-09-01,458611,19089,1,2.9779,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.039909Z
2022-09-01,458611,19253,2,2.7692,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.039916Z
2022-09-01,458611,16667,3,2.7593,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.039923Z
2022-09-01,458611,25979,4,1.9908,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.039930Z
2022-09-01,458611,16668,5,1.974,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.039937Z
2022-09-01,458611,1473,6,1.9509,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.039943Z
2022-09-01,458611,1416,7,1.7513,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.039950Z
2022-09-01,458611,19341,8,1.7287,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.039957Z
2022-09-01,458611,7476,9,1.6976,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.039963Z
2022-09-01,458614,19088,1,3.7153,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.147768Z
2022-09-01,458614,7038,2,2.9733,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.147774Z
2022-09-01,458614,19341,3,2.6363,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.147781Z
2022-09-01,458614,7026,4,2.519,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.147788Z
2022-09-01,458614,7651,5,2.439,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.147794Z
2022-09-01,458614,19253,6,2.4163,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.147801Z
2022-09-01,458614,16668,7,2.081,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.147808Z
2022-09-01,458614,14622,8,1.7707,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.147814Z
